code,name,signal_date,ret5,ret20,ret60,ret120,vol20,vol60,dd120,tsmom,rsi,adv20,amount_trend,last_close,momentum_score,risk_score,liquidity_flow_score,quality_score,growth_score,valuation_score,score,rank
001965,招商公路,2026-07-02,-0.05035971223021585,-0.04643962848297212,-0.07228915662650603,-0.08151093439363821,0.2948416299150506,0.2962027929009536,-0.1574879227053141,0,38.695652173913054,121410962.3,-0.05991459468828797,9.24,0.474537037037037,0.8527777777777777,0.1675925925925926,0.5,0.5,0.5,0.5133101851851851,46
601018,宁波港,2026-07-02,0.012499999999999956,-0.060869565217391286,-0.18592964824120595,-0.0898876404494382,0.2501001799368103,0.204852700521803,-0.24999999999999958,0,43.33333333333337,190437152.0,-0.04086062330997553,3.24,0.4439814814814814,0.8703703703703703,0.21296296296296297,0.5,0.5,0.5,0.5128472222222222,47
600023,浙能电力,2026-07-02,0.030188679245283012,-0.14953271028037385,-0.00907441016333932,0.08764940239043839,0.36373286444276026,0.43647424252906153,-0.21791044776119436,0,18.181818181818187,380638873.7,-0.24216518043127155,5.46,0.5657407407407408,0.7055555555555555,0.14675925925925926,0.5,0.5,0.5,0.5119444444444445,48
601136,首创证券,2026-07-02,0.0006877579092161579,0.016771488469601747,-0.10516605166051662,-0.22729686670207105,0.43987463839909285,0.3145813548811759,-0.3062372188139054,0,59.87903225806452,217859068.15,0.17242589813458564,14.55,0.5018518518518519,0.6273148148148148,0.3990740740740741,0.5,0.5,0.5,0.5094675925925927,49
300418,昆仑万维,2026-07-02,0.11642156862745101,0.08971291866028719,-0.04687173048754978,0.14822283841693973,0.763667441392259,0.6342460358680596,-0.4301141622955886,0,70.33538025507794,2455568097.6,-0.09549916418241089,45.55,0.7342592592592593,0.15694444444444444,0.5231481481481481,0.5,0.5,0.5,0.5094212962962963,50
301165,锐捷网络,2026-07-02,0.2682237429336507,0.28485305199698585,0.49351786965662225,0.3559726419595992,1.053350047267671,0.8024643346109233,-0.24201407688142917,0,81.27053669222344,1028091635.4,-0.03799258170244535,85.25,0.6918518518518519,0.27870370370370373,0.4462962962962963,0.5,0.5,0.5,0.5093981481481482,51
601868,中国能建,2026-07-02,0.007575757575757569,-0.06666666666666665,-0.06666666666666665,0.13191489361702136,0.43852446910338494,0.45420834526879594,-0.3078947368421056,0,52.05479452054796,1464398683.1,-0.3214710143926306,2.66,0.5819444444444445,0.5263888888888889,0.34490740740740744,0.5,0.5,0.5,0.5089351851851852,52
002466,天齐锂业,2026-07-02,-0.07162747524752477,-0.015906854706461138,0.0683638953177852,0.08517179023508148,0.6543565347850888,0.5612829288061238,-0.31220168889976735,0,48.293691830403304,4584744252.65,-0.09388594588611421,60.01,0.575462962962963,0.3523148148148148,0.6138888888888889,0.5,0.5,0.5,0.5081018518518519,53
000792,盐湖股份,2026-07-02,-0.0016539861065166805,-0.001984126984126977,-0.17720828789531085,0.08992416034669559,0.5864714714205523,0.46524774890594295,-0.30396039603960373,0,49.11606456571867,3143865983.6,-0.097141141763878,30.18,0.5268518518518519,0.4722222222222222,0.5453703703703705,0.5,0.5,0.5,0.5070833333333333,54
600118,中国卫星,2026-07-02,0.1527581329561527,-0.0009806325079676492,0.0410014050325711,-0.07386363636363635,0.5971971683753218,0.6610129959471138,-0.41820276497695863,0,55.89935396123768,4294766130.9,-0.14963291717100946,81.5,0.6731481481481483,0.2175925925925926,0.5611111111111111,0.5,0.5,0.5,0.5070370370370371,55
