code,name,signal_date,ret5,ret20,ret60,ret120,vol20,vol60,dd120,tsmom,rsi,adv20,amount_trend,last_close,momentum_score,risk_score,liquidity_flow_score,quality_score,growth_score,valuation_score,score,rank
002466,天齐锂业,2026-07-01,-0.0580674429154695,0.016315875346712305,0.12335437330928767,0.07526324874848944,0.6403781928019566,0.5559988952178512,-0.31220168889976696,0,54.97345132743363,4551381122.5,-0.099472752214667,62.29,0.6217592592592592,0.349537037037037,0.6171296296296297,0.5,0.5,0.5,0.5195833333333333,43
000301,东方盛虹,2026-07-01,-0.0008312551953449931,-0.011513157894736836,0.10376492194674003,0.12126865671641784,0.5213491596552691,0.3898483679098939,-0.2990397805212622,0,53.112033195020736,268192257.35,-0.12281168926947383,12.02,0.6675925925925926,0.5564814814814815,0.16944444444444445,0.5,0.5,0.5,0.5173148148148148,44
600221,海航控股,2026-07-01,-0.028169014084507116,-0.08609271523178819,-0.061224489795918435,-0.2333333333333334,0.2680601144407479,0.2958398236849678,-0.2541436464088393,0,36.66666666666665,621306604.05,0.05877335522400973,1.38,0.4060185185185185,0.7888888888888888,0.45972222222222225,0.5,0.5,0.5,0.5158101851851852,45
601136,首创证券,2026-07-01,0.03714085494043462,0.022805805114028965,-0.09258123850398514,-0.22228060956384654,0.4371723672752633,0.31299393539563064,-0.30623721881390514,0,60.48879837067211,212803756.6,0.15637255046134535,14.8,0.5282407407407407,0.624074074074074,0.39490740740740743,0.5,0.5,0.5,0.515162037037037,46
600027,华电国际,2026-07-01,0.008810572687224738,-0.15653775322283603,-0.002178649237472685,-0.10019646365422397,0.28322478170416315,0.33121912999516084,-0.22473867595818803,0,31.111111111111086,668052808.85,-0.09988451101989093,4.58,0.4657407407407408,0.7842592592592592,0.30740740740740746,0.5,0.5,0.5,0.5148148148148148,47
601018,宁波港,2026-07-01,0.0,-0.0778097982708934,-0.19191919191919182,-0.10614525139664799,0.2433842461714116,0.20295243399275237,-0.24999999999999967,0,37.931034482758676,192346301.0,-0.030937461389287102,3.2,0.41921296296296295,0.8671296296296297,0.21805555555555556,0.5,0.5,0.5,0.5066782407407407,48
002602,世纪华通,2026-07-01,0.04094010614101595,-0.08344459279038718,-0.19801401869158886,-0.1947214076246334,0.39141764577417987,0.4155008725238412,-0.3644400785854616,0,41.188959660297236,2392864462.8,0.15465830500985445,13.73,0.4074074074074074,0.5162037037037037,0.7523148148148149,0.5,0.5,0.5,0.5045138888888889,49
601868,中国能建,2026-07-01,0.003731343283581934,-0.05944055944055937,-0.07876712328767121,0.1350210970464134,0.4374976827822079,0.4562178244477735,-0.30789473684210555,0,52.777777777777786,1491835729.85,-0.3135896006054012,2.69,0.5648148148148148,0.5175925925925926,0.34814814814814815,0.5,0.5,0.5,0.5036574074074074,50
300014,亿纬锂能,2026-07-01,-0.06226834692364713,-0.034056200366524236,0.014109347442680775,-0.11600279524807822,0.7790866642699358,0.5694844705128762,-0.2782943676939426,0,63.10195948189969,5364179099.1,0.030387175165559777,63.25,0.5009259259259259,0.3435185185185185,0.7666666666666666,0.5,0.5,0.5,0.5034259259259259,51
300760,迈瑞医疗,2026-07-01,0.036349008995831156,-0.035988842778420405,-0.13713311411521134,-0.28419882804607,0.34067626391668016,0.3047886949890834,-0.34995875988549796,0,47.91086350974929,1355415450.0,-0.054530128148799095,141.7,0.4490740740740741,0.6222222222222222,0.475462962962963,0.5,0.5,0.5,0.5031481481481481,52
001965,招商公路,2026-07-01,-0.08534136546184756,-0.08350100603621735,-0.07230142566191455,-0.08534136546184756,0.29879614259048104,0.296199826076579,-0.1574879227053143,0,34.23423423423421,123280317.9,-0.0505763998540536,9.11,0.42453703703703705,0.8527777777777777,0.18425925925925926,0.5,0.5,0.5,0.5024768518518519,53
600233,圆通速递,2026-07-01,0.10031746031746014,-0.014781125639568016,-0.13350000000000006,0.0534954407294832,0.4771671551005866,0.3867096690686285,-0.3124716553287987,0,52.63157894736841,378923676.1,-0.14595750495451354,17.33,0.6041666666666666,0.5523148148148148,0.1842592592592593,0.5,0.5,0.5,0.5023148148148149,54
601728,中国电信,2026-07-01,-0.02226345083487946,-0.1317957166392093,-0.060606060606060774,-0.1674565560821486,0.2656951540317955,0.32833518657092964,-0.26068376068376103,0,6.837606837606785,988843359.4,-0.11041142832700857,5.27,0.3995370370370371,0.7657407407407406,0.3703703703703704,0.5,0.5,0.5,0.5017824074074074,55
000792,盐湖股份,2026-07-01,-0.027121888959795837,0.004612850082372333,-0.15843223847640076,0.05174197999310115,0.5853453206964861,0.46602784031847816,-0.3039603960396041,0,55.184659090909086,3096454786.3,-0.11249951465251984,30.49,0.5060185185185185,0.46342592592592585,0.5495370370370372,0.5,0.5,0.5,0.5009722222222223,56
601117,中国化学,2026-07-01,-0.059479553903345805,-0.020645161290322567,-0.15478841870824056,0.0013192612137202797,0.5865558662806272,0.39187898680922506,-0.2899408284023666,0,53.86740331491713,1019725615.2,0.14045699664187827,7.59,0.4449074074074074,0.5319444444444444,0.5972222222222223,0.5,0.5,0.5,0.5007407407407407,57
603296,华勤技术,2026-07-01,-0.06173482677780662,-0.18136363636363628,0.1572690763052209,0.10916089299461129,0.7202305125622017,0.6162806262486683,-0.22238636363636352,0,48.73923739237394,2101161534.6,0.01723916496122202,72.04,0.4986111111111111,0.411574074074074,0.6217592592592593,0.5,0.5,0.5,0.49856481481481485,58
601825,沪农商行,2026-07-01,-0.044472681067344366,-0.12862108922363857,-0.1578947368421053,-0.14835787089467734,0.2795808550929122,0.2329509565372489,-0.18052516411378616,0,16.292134831460658,197600639.05,0.04749276051455453,7.52,0.32083333333333336,0.8907407407407406,0.3189814814814815,0.5,0.5,0.5,0.4957175925925926,59
002837,英维克,2026-07-01,-0.09811730629978266,0.10727515187435199,0.11637287122796547,-0.11989164998233415,0.7346686019113271,0.7339065423785865,-0.31820137693631656,0,56.90594645818527,5187960918.55,-0.020351602623473908,74.73,0.5675925925925925,0.21203703703703702,0.6939814814814815,0.5,0.5,0.5,0.49310185185185185,60
600023,浙能电力,2026-07-01,-0.007407407407407418,-0.16118935837245685,-0.02010968921389389,0.040776699029126284,0.3534868958128869,0.43504466223985416,-0.21791044776119414,0,30.322580645161324,401816829.35,-0.2026849078491212,5.36,0.4787037037037038,0.6986111111111111,0.1787037037037037,0.5,0.5,0.5,0.492337962962963,61
600372,中航机载,2026-07-01,0.01756007393715331,-0.013440860215053752,-0.15372790161414296,-0.16337386018237088,0.2623417258465984,0.26371009416727553,-0.3598300970873786,0,56.862745098039206,380944302.7,-0.1694691156333502,11.01,0.49074074074074076,0.674074074074074,0.18194444444444446,0.5,0.5,0.5,0.4919907407407408,62
600482,中国动力,2026-07-01,-0.002111613876319751,-0.09145839055204608,0.024465778878909772,0.5805064500716675,0.7342289537017621,0.6854201066457225,-0.28750591575958345,0,50.071428571428555,1562587041.75,-0.06319935393915543,33.08,0.6027777777777777,0.2828703703703703,0.4833333333333334,0.5,0.5,0.5,0.49145833333333333,63
300832,新产业,2026-07-01,0.050599520383693086,-0.03010847907903469,-0.09837415105988889,-0.23180782044537962,0.3291547516638349,0.3755135208240228,-0.31907250163292006,0,57.78947368421057,268674417.4,-0.06446228440677537,43.81,0.500462962962963,0.6212962962962962,0.22453703703703706,0.5,0.5,0.5,0.4907638888888889,64
300999,金龙鱼,2026-07-01,0.013819095477386911,-0.10333333333333328,-0.15349650349650346,-0.16112266112266105,0.31148797165019404,0.2570066344378231,-0.2636910414688189,0,41.97952218430036,251639372.6,-0.0805583693548172,24.21,0.4185185185185185,0.7759259259259259,0.19351851851851853,0.5,0.5,0.5,0.49037037037037035,65
300866,安克创新,2026-07-01,-0.0026846880207368473,-0.08416220351951031,0.0052253429131285944,-0.03881156316916479,0.48637385963202395,0.5629054909057691,-0.22379961349784447,0,53.856942496493694,567589864.25,-0.21725057415407212,107.73,0.5402777777777777,0.5527777777777778,0.20601851851851855,0.5,0.5,0.5,0.488587962962963,66
000999,华润三九,2026-07-01,-0.005139186295503251,-0.05492270138323829,-0.16197691197691189,-0.17360369975097822,0.32541876875610615,0.24829085442287588,-0.24677090414683922,0,40.15748031496063,238736720.5,-0.1629856945870689,23.23,0.4087962962962963,0.8185185185185184,0.13425925925925924,0.5,0.5,0.5,0.48840277777777774,67
000630,铜陵有色,2026-07-01,-0.09365994236311248,-0.10526315789473684,0.06070826306914001,0.06972789115646272,0.8037755009549558,0.6265367131434091,-0.39144736842105277,0,49.193548387096776,4136108720.1,0.460628815563499,6.29,0.4976851851851852,0.16944444444444448,0.8810185185185185,0.5,0.5,0.5,0.4879398148148149,68
003816,中国广核,2026-07-01,-0.027568922305764465,-0.1673819742489271,-0.1415929203539823,0.005181347150259086,0.26549392225597446,0.2849360937734177,-0.20654396728016378,0,28.409090909090878,476464994.25,-0.22242877064663646,3.88,0.37083333333333335,0.8430555555555554,0.1814814814814815,0.5,0.5,0.5,0.48731481481481476,69
601872,招商轮船,2026-07-01,-0.23003194888178913,0.08908973531310527,-0.06277777777777771,0.8933782267115602,0.9159751685433515,0.6692135472295359,-0.30652280529671444,0,57.872638208537445,2678623157.2,-0.07707695722556329,16.87,0.5851851851851851,0.21620370370370368,0.5583333333333333,0.5,0.5,0.5,0.48456018518518523,70
